id,created_at,text,sentiment,predicted_companies,valid_companies,invalid_companies
614429,2020-06-22 12:11:40+00:00,RT @LiveSquawk: Intel Has Been Reiterated As A Top Pick Stock At BAML With A Price Target Of $70 $INTC,positive,V;PTC;GD;KEYS;AME;BBY;LH;TROW;AVY;IRM,,V;PTC;GD;KEYS;AME;BBY;LH;TROW;AVY;IRM
704552,2020-06-29 14:27:58+00:00,The big story today? $AMZN is going down after completing the ending diagonal anticipated a month ago. https://t.co/JRX6COtXF1 #Elliottwave $XLC $SPX $NDX https://t.co/q8YLClRUqF,negative,AVB;VICI;MDLZ;IVZ;CNP;PNW;UNH;PCG;BRK.B;CCI,,AVB;VICI;MDLZ;IVZ;CNP;PNW;UNH;PCG;BRK.B;CCI
865534,2020-07-12 17:43:53+00:00,"RT @SJosephBurns: Earnings season begins:

https://t.co/eDYHYwrKxe 

$JPM $PEP $NFLX $WFC $DAL $DPZ $C $BAC $UNH $JNJ $FAST $GS $ABT $FRC $…",neutral,VICI;CINF;BLK;AVB;PNW;OMC;PAYX;MDLZ;TFC;CNP,,VICI;CINF;BLK;AVB;PNW;OMC;PAYX;MDLZ;TFC;CNP
633446,2020-06-23 02:04:29+00:00,RT @stealthebasis: Is it #capitalism when one person can make a comment on tv and move markets for just about every asset MASSIVELY in eith…,positive,BRK.B;MDLZ;BLK;UBER;PAYX;KO;TROW;OMC;IVZ;VICI,,BRK.B;MDLZ;BLK;UBER;PAYX;KO;TROW;OMC;IVZ;VICI
144238,2020-04-21 14:30:53+00:00,"RT @NorthmanTrader: You may remember the original chart from the video....
$SPX $VIX updated https://t.co/QW2Vdxd3WL",neutral,VRSN;IRM;VTRS;CCI;TFC;LKQ;PNW;VICI;ABT;PSA,,VRSN;IRM;VTRS;CCI;TFC;LKQ;PNW;VICI;ABT;PSA
510774,2020-06-13 14:40:12+00:00,Gartner Inc $IT Sees Large Decline in Short Interest https://t.co/ryBGQzbylC #stocks,negative,OMC;ROL;VRSN;AVB;TRMB;LLY;NVR;TFC;KO;VICI,,OMC;ROL;VRSN;AVB;TRMB;LLY;NVR;TFC;KO;VICI
814552,2020-07-08 14:15:10+00:00,@chigrl SELL EVERYTHING AND BUY $AMZN,neutral,ROL;BBY;UBER;AME;ITW;TMO;MCD;TROW;IFF;AZO,,ROL;BBY;UBER;AME;ITW;TMO;MCD;TROW;IFF;AZO
833006,2020-07-09 12:11:29+00:00,RT @realJosephRich: Tim Cook furiously trying to save the NASDAQ by buying back $AAPL stock funded by debt bought by the Fed is the lowest…,negative,ROL;HAL;NFLX;AZO;PCG;WELL;ALB;ABNB;UBER;ITW,,ROL;HAL;NFLX;AZO;PCG;WELL;ALB;ABNB;UBER;ITW
435920,2020-06-06 16:00:10+00:00,"Currently holding:

$QQQ 1/15/2021 $310C
$T 1/21/22 $5C 

I left a lot of money on the table last week but overall I’m happy with the continued growth. My account is currently up 51% in three weeks. Excited for next week!",positive,BBY;V;MCD;CMG;KDP;IRM;INTU;LKQ;LH;PG,,BBY;V;MCD;CMG;KDP;IRM;INTU;LKQ;LH;PG
585676,2020-06-19 13:35:26+00:00,"RT @unusualOA: Date : 06/19/2020
Time :  09:31 AM
Ticker : $NUAN
Exp :  07/17/20
Strike :25
Spot : 24.10
Contracts : 283 @ 0.63
Premium : $…",neutral,AVB;VICI;VTRS;PNW;CCI;CI;TRMB;ESS;PAYX;PCG,,AVB;VICI;VTRS;PNW;CCI;CI;TRMB;ESS;PAYX;PCG
794060,2020-07-07 18:50:50+00:00,"$ES - 2nd BIG WIN of the day

Short ES at 3167  Exit = 3150 (partial)

Profit = 17 ES pts = $850

#algotrade #eosalgotrade $SPX $SPY $AMZN $AAPL $AMD $FB $SHOP $BYND $NVDA $GOOGL $MSFT $TSLA $BA $CMG $INTC $NFLX $JPM $BAC $YM $YM_F $NQ $NQ_F $ES $ES_F $GC $GLD $QQQ https://t.co/RrLAkUQXpU",positive,PAYX;VICI;BLK;CI;VTRS;AVB;MDLZ;TRMB;CNP;IVZ,,PAYX;VICI;BLK;CI;VTRS;AVB;MDLZ;TRMB;CNP;IVZ
458776,2020-06-08 03:21:17+00:00,RT @UPBOptionMil: Some of the largest open interest increases from this past weeks trading action 6.1 - 6.5    $HTZ $ZNGA $SNAP $BAC $MS $I…,positive,V;OMC;VICI;BLK;FANG;TRMB;GOOG;GOOGL;MDLZ;UBER,,V;OMC;VICI;BLK;FANG;TRMB;GOOG;GOOGL;MDLZ;UBER
316434,2020-05-08 22:09:11+00:00,"RT @dynamicvol: Market reminds me of the ""eye of the storm"" feel we had after Bear Stearns in 2008.  

In the two months after Bear rescue,…",negative,UBER;TROW;KO;MKC;NVR;TXT;BEN;MAA;ROL;PHM,,UBER;TROW;KO;MKC;NVR;TXT;BEN;MAA;ROL;PHM
792050,2020-07-07 21:10:38+00:00,"$AAPL #patent 10,707,699 Interphase transformer based rectifier for wireless power transfer #tech #IP #research https://t.co/DIr8TObqln https://t.co/y3Y1OjiK01",neutral,AVB;IRM;CCI;VRSN;ESS;VTRS;TFC;PNW;VICI;PAYX,,AVB;IRM;CCI;VRSN;ESS;VTRS;TFC;PNW;VICI;PAYX
32959,2020-04-13 22:57:00+00:00,"@Garrett46881741 Not much pullback from entry from 2700 to 2720 in next session unless surprise negative news.

Longer term, yes pullback from current 2767 expected.

We are not nearly close to be out of woods with Corona-virus effect.

Earnings coming up is key

#es_f $spx $spy #options #futures",negative,VTRS;TROW;BRK.B;VICI;BLK;OMC;AVB;HPQ;DOW;CI,,VTRS;TROW;BRK.B;VICI;BLK;OMC;AVB;HPQ;DOW;CI
780450,2020-07-06 17:57:59+00:00,"https://t.co/npsA48b4gi

3 months 10 bucks offer for 4 th July  Week !!
$INTC, $MRNA, $NFLX, $RAD   to Calls_Bullish_Stock ($SL 20 % ).]  =",neutral,VICI;VTRS;CCI;AVB;TRMB;OMC;MDLZ;UNH;BLK;DPZ,,VICI;VTRS;CCI;AVB;TRMB;OMC;MDLZ;UNH;BLK;DPZ
721514,2020-06-30 12:38:45+00:00,$AAPL - Shipment estimates cut for Apple's 5G iPhones - Digitimes https://t.co/ep9MWtz3ZL,negative,VRSN;DOW;VTRS;GOOG;GOOGL;AVB;DPZ;VICI;WELL;OMC,,VRSN;DOW;VTRS;GOOG;GOOGL;AVB;DPZ;VICI;WELL;OMC
227673,2020-04-28 17:56:26+00:00,"Don't get perplexed with the pullback! The #SP500 is testing the TL4R trendline resistance and the 2,862 support level. The uptrend is fully intact. Keep an eye on a BULLISH 50-day/600-day EMA crossover. This is an opinion. $SPY $SPX #DJIA $DIA #DOW #NASDAQ $VIX https://t.co/V5ddDfV6yn",positive,TROW;IRM;ESS;VTRS;BLK;TFC;AVB;BRK.B;VTR;IFF,,TROW;IRM;ESS;VTRS;BLK;TFC;AVB;BRK.B;VTR;IFF
41357,2020-04-13 13:02:49+00:00,"RT @Sarge986: The Virus Remains in Control, Unrealistic V-Shaped Recovery, Trading 2 Stocks $GILD $MYL $MRNA $INO $JNJ $JPM $WFC $AMD $NVDA…",neutral,WELL;TMO;DOW;ROL;HAL;ITW;LIN;AVB;CARR;PHM,,WELL;TMO;DOW;ROL;HAL;ITW;LIN;AVB;CARR;PHM
280244,2020-05-05 18:44:58+00:00,"RT @Lakshmi_888: Top left hand corner contains timeframe for all my charts:)

15min t/f so looking at days to a week...IF it plays out...…",positive,VICI;AVB;CCI;VTR;VTRS;BLK;ESS;DHI;PAYX;OMC,,VICI;AVB;CCI;VTR;VTRS;BLK;ESS;DHI;PAYX;OMC
760768,2020-07-03 18:15:05+00:00,"RT @hannanmetals: Tune in on Tues July 7th for @JayTaylorMedia
's Turning Hard Times into Good Times - @hannanmetals
 CEO Mike Hudson is a…",positive,IFF;TFC;CMG;ROL;LKQ;DHI;ESS;BBY;MKC;UBER,,IFF;TFC;CMG;ROL;LKQ;DHI;ESS;BBY;MKC;UBER
937521,2020-07-16 03:07:51+00:00,"RT @breakingoptions: $ABT

$BAC

$MS

#joblessclaims

Have a bunch of traders asking me where I think the market will open

We have all of…",neutral,BRK.B;DHI;TROW;TFC;OMC;AVB;CI;BLK;DOW;VICI,,BRK.B;DHI;TROW;TFC;OMC;AVB;CI;BLK;DOW;VICI
770554,2020-07-04 03:25:41+00:00,"$SPY

barchart
Thurs - All US Exchanges - 52-Week

New Highs = 168
New Lows = 10

Humm….
-- Every stock is going up :)

$ES_F $NQ_F $SPY $SPX $QQQ $IWM #Elliottwave #trading #futures #cme #mes_f #markets $spy #aapl",neutral,BRK.B;BLK;MDLZ;IVZ;TROW;VICI;CB;PFE;OMC;BX,,BRK.B;BLK;MDLZ;IVZ;TROW;VICI;CB;PFE;OMC;BX
177592,2020-04-23 07:48:41+00:00,"$ALPP $SKDI $SNDD $GRNF $SHMP $CLWD $IPIX

Is Alpine 4 Technologies (OTCMKTS:ALPP) A Buy Right Now?

#news #pennystocks #alpine4 #alpp #stocks #stockmarket #pennystockpicks #pennystockinvesting https://t.co/2bOHoPNjnT",positive,PNW;AVB;IRM;PAYX;MDLZ;VICI;UNH;CCI;BRK.B;BLK,,PNW;AVB;IRM;PAYX;MDLZ;VICI;UNH;CCI;BRK.B;BLK
500849,2020-06-11 15:30:11+00:00,@GreenTeamToad @Stockcratez Thanks for sharing AI is the future and Google and Fidelity deals are MASSIVE! $GOOG $GOOGL $FIS $SSFT,positive,UBER;V;BBY;PAYX;PTC;VTRS;TROW;IFF;GD;AME,,UBER;V;BBY;PAYX;PTC;VTRS;TROW;IFF;GD;AME
128631,2020-04-20 16:46:20+00:00,"RT @exis10tial: At some point, airlines are going to make sense to allocate into..

I don’t claim to know that specific level, but what I d…",neutral,BLK;AVB;WELL;CCI;TRMB;BRK.B;PSA;VTR;PAYX;ESS,,BLK;AVB;WELL;CCI;TRMB;BRK.B;PSA;VTR;PAYX;ESS
219416,2020-04-27 10:47:54+00:00,"Interesting read on the effects of USO's restructuring as well as increases to margin requirements which happened last week. #stocks #StockMarket #trading #investing #WallStreet #bolsa #BolsaMx #Nifty #sensex  
https://t.co/GTDQdVsBPq https://t.co/ignEhnahGs",positive,IVZ;OMC;TFC;AVB;TROW;IRM;ESS;UNH;BLK;CCI,,IVZ;OMC;TFC;AVB;TROW;IRM;ESS;UNH;BLK;CCI
690723,2020-06-28 17:12:19+00:00,"Weekly Newsletter going out Later today!

Outlook for the Market, FAANG &amp; Individual names (big-smallcap) for this week w/ equity/options plays  $SPY $AAPL $AMZN $NFLX $FB etc.. 

Free for Members 
Link to Sign Up for The Month:
https://t.co/Zp4xc5dDO1",positive,TFC;VICI;AVB;TROW;CCI;ESS;CINF;PNW;BRK.B;IVZ,,TFC;VICI;AVB;TROW;CCI;ESS;CINF;PNW;BRK.B;IVZ
583783,2020-06-19 15:19:09+00:00,"Short Interest in Utah Medical Products, Inc. $UTMD Increases By 20.7% https://t.co/fvFLHPeXae #stocks",positive,UNH;PNW;VTRS;CCI;VLTO;VRSN;VICI;IRM;TFC;ABT,,UNH;PNW;VTRS;CCI;VLTO;VRSN;VICI;IRM;TFC;ABT
616914,2020-06-22 05:36:18+00:00,"If You're Getting a Second Stimulus Check, It'll Probably Happen by Aug. 8 @themotleyfool #stocks  https://t.co/XGjKWQ9KFr",neutral,AVB;VICI;CCI;PNW;ESS;VRSN;VTR;TFC;VTRS;IRM,,AVB;VICI;CCI;PNW;ESS;VRSN;VTR;TFC;VTRS;IRM
799601,2020-07-07 13:36:17+00:00,"$idex $izea $lk $fb $ibio $dow $spy $tsla $nkla $dkng $aapl $aal $zom $vxrt $ino $shop $aytu $ozsc $tops $ktov $ba $nvda $msft $spy $gnus $aezs $dloc

We alerted $SOLO at $2.5 RAN TO $6.5 700 (200% GAIN!)

Daily Alerts

$15 ONE TIME FEE

BEAT THAT
👇   👇
https://t.co/33NfOdjf0i",positive,IVZ;DOW;LLY;PAYX;BLK;CINF;TROW;OMC;MDLZ;VLTO,DOW,IVZ;LLY;PAYX;BLK;CINF;TROW;OMC;MDLZ;VLTO
662802,2020-06-25 02:24:17+00:00,"RT @TriggerTrades: Levels 📊 Notes 📝 Trends 📈

$SPY $SPX #ES_F 

⚠️ Massive sell-off today after a false breakout ❌ attempt⚠️ 

Minuette wav…",neutral,VTRS;DOW;MDLZ;BRK.B;KO;IRM;IFF;HPQ;BLK;V,,VTRS;DOW;MDLZ;BRK.B;KO;IRM;IFF;HPQ;BLK;V
630619,2020-06-23 10:23:10+00:00,"RT @bti_trading: $RIOT $HTGM $BBI
Latest signals given by our algorithm on these stocks on our 1-hour charts.
Join the winning team BTI Mag…",neutral,OMC;VICI;BLK;BBY;DHI;LKQ;CINF;BRK.B;TRMB;UBER,,OMC;VICI;BLK;BBY;DHI;LKQ;CINF;BRK.B;TRMB;UBER
430099,2020-06-05 10:20:09+00:00,"STOCKS RECOMMENDED BY US ON 11th MAY 2020.

Vodafone Idea Ltd
#VodafoneIdea #Idea 

#Stocktotrade #Stockstowatch #Stocks #StocksInNews #TopGainer #Stocks #stockmarket #stockinfocus #stockmarketnews #StockTrading https://t.co/L41nqnvqvZ https://t.co/LAjEowOgZL",positive,AVB;OMC;VICI;DHI;TFC;BRK.B;UNH;BLK;CCI;ESS,,AVB;OMC;VICI;DHI;TFC;BRK.B;UNH;BLK;CCI;ESS
322419,2020-05-08 14:32:29+00:00,"European Stocks push higher as Trade War Threats recede 👌
https://t.co/IybGWMAHHv 👆

#trading #tradingview #forex #eurusd #investing #investor #entrepreneur #stocks #forexlifestyle #wallstreet #forexsignals #business #forextrader #technicalanalysis #millionaire #billionaire https://t.co/5rDzdSegyq",negative,BRK.B;DHI;TFC;OMC;BLK;TROW;AVB;UNH;IRM;ESS,,BRK.B;DHI;TFC;OMC;BLK;TROW;AVB;UNH;IRM;ESS
730922,2020-07-01 18:56:45+00:00,Did $PFE just say they could enroll 30K in the trial in four weeks?,neutral,PAYX;BSX;UNH;CI;TMO;CCI;ESS;WELL;AVB;ALGN,,PAYX;BSX;UNH;CI;TMO;CCI;ESS;WELL;AVB;ALGN
227089,2020-04-28 18:44:26+00:00,"RT @PowerLunch: NJ Governor Phil Murphy adding @Merck CEO Ken Frazier to a commission on restarting the economy.
Here's what he said about…",neutral,TFC;IFF;IRM;DHI;ESS;PCG;BSX;LKQ;SWK;WEC,,TFC;IFF;IRM;DHI;ESS;PCG;BSX;LKQ;SWK;WEC
736756,2020-07-01 13:50:15+00:00,"RT @DeItaOne: COVID-19 VACCINE FROM PFIZER AND BIONTECH SHOWS POSITIVE RESULTS - STAT
$PFE",positive,V;LH;PTC;SMCI;KEYS;DXCM;TMO;GEV;GD;QCOM,,V;LH;PTC;SMCI;KEYS;DXCM;TMO;GEV;GD;QCOM
367994,2020-05-31 13:02:37+00:00,"RT @moneycontrolcom: #MarketsWithMC | Experts say that these #stocks are likely to be wealth creators in the next 2-3 years 

#StockMarket…",positive,TROW;UBER;V;BBY;BRK.B;ITW;PTC;AME;TMO;LKQ,,TROW;UBER;V;BBY;BRK.B;ITW;PTC;AME;TMO;LKQ
197362,2020-04-25 17:18:23+00:00,@elerianm I told. SP500 is a great opportunity to get 2200 points. https://t.co/AutMjzbBLq,positive,V;IFF;PTC;TROW;BBY;VRSN;UBER;SMCI;TFC;ALGN,,V;IFF;PTC;TROW;BBY;VRSN;UBER;SMCI;TFC;ALGN
445195,2020-06-07 05:33:37+00:00,"RT @stonksrus: $twtr $msft $amzn $qqq $fb $nflx $xspa $googl $mrna
$penn $nvda $aapl $spy $spx #Futures $bynd $mark $xspa

What it is ain't…",neutral,VICI;IVZ;BLK;CINF;PAYX;AVB;CNP;MTCH;CI;TAP,,VICI;IVZ;BLK;CINF;PAYX;AVB;CNP;MTCH;CI;TAP
388011,2020-06-02 13:57:11+00:00,RT @OphirGottlieb: $AAPL Apple cuts iPhone prices in China to keep momentum going as economy continues to reopen https://t.co/Dc3ug1II8N,negative,VRSN;IRM;KO;LKQ;BBY;V;ROL;VICI;AME;IFF,,VRSN;IRM;KO;LKQ;BBY;V;ROL;VICI;AME;IFF
521224,2020-06-15 23:16:06+00:00,$FB facebook still hold its 220 support  plus whatsapp payment start in Brazil.i think this is bullish for fb https://t.co/0u19SoHjCm,positive,V;QCOM;BBY;VRSN;UBER;VTRS;IFF;TFC;LKQ;GD,,V;QCOM;BBY;VRSN;UBER;VTRS;IFF;TFC;LKQ;GD
97910,2020-04-17 17:06:51+00:00,RT @dannyvena: #Teladoc's Preliminary Results Point to a Blockbuster First Quarter @themotleyfool #stocks #telemedicine #telehealth #virtua…,positive,VICI;UNH;VTR;CCI;MDLZ;BRK.B;AVB;VTRS;CVX;DHI,,VICI;UNH;VTR;CCI;MDLZ;BRK.B;AVB;VTRS;CVX;DHI
84221,2020-04-16 16:30:52+00:00,"Went through $JPM $GS $WFC $BAC earnings transcripts, it seems like consumer side loans are pretty shaky. In terms of tier 1 ratio, $PNC and $BAC are a bit low.",positive,PHM;WELL;MAA;NVR;AZO;ROL;VICI;TFC;MCD;LIN,,PHM;WELL;MAA;NVR;AZO;ROL;VICI;TFC;MCD;LIN
157852,2020-04-22 14:52:02+00:00,"Boohoo, Manchester fashion giant, sees revenue soar to £1.2bn as profit tops £92m – Northern Financial Review

⁦@boohoo⁩ ⁦@NastyGal⁩ ⁦@OfficialPLT⁩ ⁦@BaillieGifford⁩ ⁦@SLA_plc⁩
⁦@ASInvestments⁩
⁦@TEMIT⁩ 
#stocks

 https://t.co/FmbeQWDlsr",positive,BBY;TFC;V;PTC;IFF;GD;OMC;LULU;ROL;DHI,,BBY;TFC;V;PTC;IFF;GD;OMC;LULU;ROL;DHI
297313,2020-05-06 13:52:02+00:00,$msft The gift that keeps on giving.,positive,KO;UBER;BRK.B;ALGN;BBY;PAYX;V;MCD;INTU;MDLZ,,KO;UBER;BRK.B;ALGN;BBY;PAYX;V;MCD;INTU;MDLZ
513640,2020-06-13 03:03:37+00:00,"Will start Live streaming charts every Friday morning on the opening bell. 

#Bitcoin , #stocks  all of that",neutral,CCI;DPZ;MDLZ;VICI;TFC;KO;OMC;AVB;ABT;DHI,,CCI;DPZ;MDLZ;VICI;TFC;KO;OMC;AVB;ABT;DHI
132558,2020-04-20 12:34:01+00:00,"RT @the_chart_life: The 'Wall of Worry' is losing some bricks. Great for society, but maybe not for stocks? The ""good news selloff"" thesis,…",positive,UBER;ITW;TROW;MCD;PCG;ROL;NFLX;BBY;KO;BRK.B,,UBER;ITW;TROW;MCD;PCG;ROL;NFLX;BBY;KO;BRK.B
827345,2020-07-09 16:57:55+00:00,"Kraft Heinz - Daily
#SP500 
Short Term: Range $31 / $34.
Medium Term: Large range $28 / $34.
Long Term: Large range $20 / $32.
Short Term support $31 must hold the line to prevent correction to $29, $28 and $27.",positive,AVB;CCI;VICI;PNW;IVZ;BLK;VTRS;WEC;CI;MDLZ,,AVB;CCI;VICI;PNW;IVZ;BLK;VTRS;WEC;CI;MDLZ
405120,2020-06-03 06:13:38+00:00,Forterra Group revenue declined 39% for the five months to 31 May 2020 - https://t.co/BYQ9BHGWfR - $FORT #Trading #Shares #Stocks #Ratings https://t.co/SdCt01hSZj,negative,AVB;DVN;LLY;PNW;OMC;VICI;IVZ;ABT;TFC;VLTO,,AVB;DVN;LLY;PNW;OMC;VICI;IVZ;ABT;TFC;VLTO
866257,2020-07-12 16:02:27+00:00,"While the 4.8 million jobs added in June is a strong number, the U.S. economy is still at more than 10 million net jobs lost during the coronavirus outbreak. #stocks #markets #economy #investing #financialservices #jobs https://t.co/7LTYciJyW9",positive,V;TROW;IRM;GD;TFC;AME;BBY;DHI;ROL;ESS,,V;TROW;IRM;GD;TFC;AME;BBY;DHI;ROL;ESS
691050,2020-06-28 16:40:57+00:00,"RT @JimScalpert: $SPX / $SPY  💯% confirmed Squirrel pattern.

🐿️🐿️🐿️🐿️🐿️🐿️🐿️🥜🌰🥜🌰🥜🌰 https://t.co/ot7FNNT21s",neutral,KO;VRSN;IRM;VTRS;AVB;IFF;BSX;TFC;ESS;PNW,,KO;VRSN;IRM;VTRS;AVB;IFF;BSX;TFC;ESS;PNW
760971,2020-07-03 17:39:12+00:00,How deep would $SPX have to dump before America begged for #NIRP? https://t.co/A4duhI6hjd,negative,AVB;VTR;IRM;BRK.B;VICI;VTRS;DOW;IVZ;CINF;PNW,,AVB;VTR;IRM;BRK.B;VICI;VTRS;DOW;IVZ;CINF;PNW
364170,2020-05-30 03:14:48+00:00,"RT @ETFProfessor: While long-term government yields continue to fall in the United States, yields in other heavily COVID-affected areas hav…",positive,WELL;PHM;ROL;ALB;LIN;DOW;HAL;MAA;AZO;NFLX,,WELL;PHM;ROL;ALB;LIN;DOW;HAL;MAA;AZO;NFLX
901654,2020-07-14 11:57:30+00:00,"JPMorgan Chase Q2 EPS $1.38 Beats $1.04 Estimate, Sales $33.00B Beat $30.29B Estimate $JPM",neutral,V;INTC;JKHY;TTD;PTC;EMR;KEYS;XYL;DOV;LH,,V;INTC;JKHY;TTD;PTC;EMR;KEYS;XYL;DOV;LH
162744,2020-04-22 06:39:43+00:00,Investors Bancorp $ISBC Scheduled to Post Earnings on Wednesday https://t.co/QqU73xojVY #stocks,neutral,VICI;AVB;IVZ;TFC;CCI;OMC;ESS;ABT;MDLZ;CINF,,VICI;AVB;IVZ;TFC;CCI;OMC;ESS;ABT;MDLZ;CINF
935489,2020-07-16 10:08:40+00:00,RT @DisturbedDendro: ALERT! Two-year #postdoc in #Calgary #Alberta focused on assessment and modelling of #OldGrowth #forests of above- and…,neutral,VTRS;IRM;TFC;EXE;ESS;WELL;BSX;PSA;VTR;TROW,,VTRS;IRM;TFC;EXE;ESS;WELL;BSX;PSA;VTR;TROW
30945,2020-04-12 09:27:48+00:00,Peoples Financial Services CORP. Has $3.29 Million Stock Holdings in Pfizer $PFE https://t.co/FBLtEZgK7i,neutral,UNH;VICI;CNP;OKE;PNW;CCI;PEG;AVB;DGX;OMC,,UNH;VICI;CNP;OKE;PNW;CCI;PEG;AVB;DGX;OMC
577431,2020-06-19 21:41:33+00:00,RT @Sector_Reports: Changes in Institutional Ownership Signals To Bullish US Stocks: $SLS $VTVT $DUOT https://t.co/EUyMBFseV7 #NASDAQ #NYSE…,positive,VTRS;OMC;PNW;VICI;UNH;TROW;SNPS;TRMB;TFC;LKQ,,VTRS;OMC;PNW;VICI;UNH;TROW;SNPS;TRMB;TFC;LKQ
446552,2020-06-08 23:48:47+00:00,"Shannon referred you so you get a #freestock. Claim your stock now without #investing money first. Win a stock like Netflix $NFLX, Apple $AAPL, Microsoft $MSFT, or Facebook $FB. Sign up and join #Robinhood using my link https://t.co/9Vp20Q8qKz",positive,PAYX;TROW;VTRS;BBY;CI;UBER;ESS;V;TFC;AVB,,PAYX;TROW;VTRS;BBY;CI;UBER;ESS;V;TFC;AVB
629342,2020-06-23 12:22:00+00:00,Weebles Wobble but they Don't Fall Down $FXE $ACWI $FXB $UUP $SPX $FXA $FXC $FXY https://t.co/LEIAtCoFoH,neutral,MDLZ;BLK;VICI;VLTO;DOW;OMC;LLY;KO;CHD;TRMB,,MDLZ;BLK;VICI;VLTO;DOW;OMC;LLY;KO;CHD;TRMB
542068,2020-06-16 14:42:01+00:00,RT @247WallSt: Tuesday Top Analyst Upgrades and Downgrades Part 2: $HUM $INTC $KGC $LRCX $MU $MOH $MNTA $NFLX $NEOP $NVDA $QCOM $PETQ $SCCO…,negative,AVB;BLK;OMC;IRM;HPQ;BBY;DOW;UBER;VICI;LKQ,,AVB;BLK;OMC;IRM;HPQ;BBY;DOW;UBER;VICI;LKQ
636129,2020-06-24 20:55:22+00:00,Mastercard update on switched transactions and volume $MA https://t.co/p75eJNWAab,neutral,CCI;ABT;UNH;OMC;VICI;AVB;VRSN;IRM;DPZ;VTR,,CCI;ABT;UNH;OMC;VICI;AVB;VRSN;IRM;DPZ;VTR
836221,2020-07-09 04:10:13+00:00,Concho Resources Inc $CXO Sees Significant Decrease in Short Interest https://t.co/9hQH7cRpix #stocks,negative,AVB;IRM;ESS;VRSN;PNW;CCI;TFC;ROL;VTRS;VICI,,AVB;IRM;ESS;VRSN;PNW;CCI;TFC;ROL;VTRS;VICI
554305,2020-06-17 16:23:30+00:00,RT @Lakshmi_888: #Harmonics #Charts #trading $SPX #SPX #ES_F $ES $ES_F $SPY $DOW #DOW $RTY $RUT #DAX #FTSE $NQ #NQ https://t.co/umuS8WOIKE,neutral,VICI;IVZ;CCI;CINF;MDLZ;BLK;AVB;PNW;PAYX;CI,,VICI;IVZ;CCI;CINF;MDLZ;BLK;AVB;PNW;PAYX;CI
795182,2020-07-07 17:36:02+00:00,"Intraday statistics with historical direction for 14 different instruments.
#forextrading #DAX #SP500 #DJIA #natgas #Brent #crude #WTI #ftse100 #nikkei #GOLD #NASDAQ100 #EURUSD #Statistics  #investments #stocks #trading #StockMarket #commodity #Commodities #Futures https://t.co/pF6KzoQfLQ",negative,IVZ;BLK;BRK.B;MDLZ;CINF;VICI;PNW;AVB;OMC;PEG,,IVZ;BLK;BRK.B;MDLZ;CINF;VICI;PNW;AVB;OMC;PEG
873005,2020-07-13 20:21:02+00:00,"$MSFT Bearish Engulfing
Daily appearances since 2010: 85
Close 5 days later ±:
Avg: 0.79
SD: 1.84
Worst: -3.78
Best: 6.78

10 days later:
Avg: 1.32
SD: 3.23
Worst: -4.94
Best: 18.85

30 days later:
Avg: 2.24
SD: 5.63
Worst: -14.42
Best: 31.26",negative,AVB;ABT;DPZ;CNP;VICI;CCI;OKE;IVZ;MDLZ;DVN,,AVB;ABT;DPZ;CNP;VICI;CCI;OKE;IVZ;MDLZ;DVN
95426,2020-04-17 20:10:43+00:00,"RT @TicTocTick: 2871 target 🎯 met

A 50 point zipper

If my work is appreciated, give me ff, a retweet or ur comments so I can reach retail…",neutral,LULU;ALGN;KO;BBY;V;IFF;TROW;LKQ;VTRS;UBER,,LULU;ALGN;KO;BBY;V;IFF;TROW;LKQ;VTRS;UBER
885309,2020-07-13 10:37:50+00:00,$AZZ - AZZ Inc. 2021 Q1 - Results - Earnings Call Presentation. https://t.co/CnXPf3OKtO #economy #markets #stocks,neutral,CINF;AVB;VICI;UNH;DHI;PNW;CCI;OKE;ESS;IVZ,,CINF;AVB;VICI;UNH;DHI;PNW;CCI;OKE;ESS;IVZ
358405,2020-05-29 03:22:36+00:00,"#Stocks by Rockers. Rush, lyrics by Peart - Lessons taught but never learned.
All around us anger burns.
Guide the future by the past.
Long ago the mold was cast.

#knowyourlevels #makeitrain 
#patience
$DIA $SPX $SPY $QQQ $IWM $TSLA $FB $AAPL $AMZN $NVDA $NFLX $GOOG #FANG #BANG",negative,BLK;BRK.B;TROW;TFC;MCD;IRM;BBY;PAYX;ESS;UBER,,BLK;BRK.B;TROW;TFC;MCD;IRM;BBY;PAYX;ESS;UBER
926174,2020-07-16 20:19:16+00:00,"RT @SharpStreetCap: And just like most of the Nasdaq overvalued 

Stocks always comeback to reality 

$NFLX $AMZN $AAPL $FB $NVDA",negative,ROL;BRK.B;DOW;UBER;PAYX;BLK;KO;CHD;NFLX;LEN,NFLX,ROL;BRK.B;DOW;UBER;PAYX;BLK;KO;CHD;LEN
858822,2020-07-11 13:51:47+00:00,"Tracking well to May 9 Plan 

- we slaughtered the move to 127-130 1st target 
- deeper than expected retrace on #C19 fear phase II 
- next stop - rally to 140 on #Truth

#Mando is killing #C19

$DIS $SPY $QQQ https://t.co/9egpP0Ys3r",negative,VTRS;VRSN;AVB;PCG;IRM;WELL;DOW;ITW;TFC;ROL,WELL,VTRS;VRSN;AVB;PCG;IRM;DOW;ITW;TFC;ROL
